City,Title,Price,Furnishing,Link
Chennai,4 BHK Flat for Sale in Anna Nagar Chennai,₹3.75 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2666-Sq-ft-Multistorey-Apartment-FOR-Sale-Anna-Nagar-in-Chennai&id=4d423631333834303833
Chennai,4 BHK Villa for Sale in Navalur Chennai,₹1.63 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2538-Sq-ft-Villa-FOR-Sale-Navalur-in-Chennai&id=4d423633333839373031
Chennai,4 BHK Flat for Sale in Ramapuram Chennai,₹2.28 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2204-Sq-ft-Multistorey-Apartment-FOR-Sale-Ramapuram-in-Chennai&id=4d423639363831363037
Hyderabad,"4 BHK Flat for Sale in Kondapur, Hyderabad",₹4.70 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3350-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423630393332333931
Hyderabad,"4 BHK Flat for Sale in Kokapet, Outer Ring Road, Hyderabad",₹8.23 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-6333-Sq-ft-Multistorey-Apartment-FOR-Sale-Kokapet-in-Hyderabad&id=4d423735333838313633
Hyderabad,"4 BHK Villa for Sale in Kollur, Outer Ring Road Hyderabad",₹2.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3000-Sq-ft-Villa-FOR-Sale-Kollur-in-Hyderabad&id=4d423734313433373831
Hyderabad,"4 BHK Flat for Sale in Puppalguda, Hyderabad",₹3.18 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3860-Sq-ft-Multistorey-Apartment-FOR-Sale-Puppalaguda-in-Hyderabad&id=4d423735373539363937
Hyderabad,"4 BHK Flat for Sale in Hitech City, Hyderabad",₹4 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3049-Sq-ft-Multistorey-Apartment-FOR-Sale-Hitech-City-in-Hyderabad&id=4d423734333938303131
Hyderabad,"4 BHK Flat for Sale in Hitech City, Hyderabad",₹9.36 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-4070-Sq-ft-Multistorey-Apartment-FOR-Sale-Hitech-City-in-Hyderabad&id=4d423732373732333837
Hyderabad,"4 BHK Villa for Sale in Kollur, Outer Ring Road Hyderabad",₹4.30 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3615-Sq-ft-Villa-FOR-Sale-Kollur-in-Hyderabad&id=4d423732373135303939
Hyderabad,"4 BHK Flat for Sale in Manikonda Jagir, Hyderabad",₹1.83 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2825-Sq-ft-Multistorey-Apartment-FOR-Sale-Manikonda-in-Hyderabad&id=4d423732303039353035
Hyderabad,"4 BHK Villa for Sale in Gundlapochampally, Outer Ring Road Hyderabad",₹2.90 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3500-Sq-ft-Villa-FOR-Sale-Gundlapochampally-in-Hyderabad&id=4d423734363031353335
Hyderabad,4 BHK Villa for Sale in Chevella Hyderabad,₹10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-6500-Sq-ft-Villa-FOR-Sale-Chevella-in-Hyderabad&id=4d423734383134333737
Hyderabad,"4 BHK Villa for Sale in Raviryal, Outer Ring Road Hyderabad",₹3.70 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-455-Sq-yrd-Villa-FOR-Sale-Raviryal-in-Hyderabad&id=4d423732353933313637
Hyderabad,"4 BHK Flat for Sale in Kismatpur, Outer Ring Road, Hyderabad",₹4.41 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-7000-Sq-ft-Multistorey-Apartment-FOR-Sale-Kismatpur-in-Hyderabad&id=4d423636383538373331
Hyderabad,"4 BHK Flat for Sale in Kokapet, Outer Ring Road, Hyderabad",₹3.46 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3465-Sq-ft-Multistorey-Apartment-FOR-Sale-Kokapet-in-Hyderabad&id=4d423735333239343137
Hyderabad,"4 BHK Flat for Sale in Mokila, Hyderabad",₹2.38 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3900-Sq-ft-Multistorey-Apartment-FOR-Sale-Mokila-in-Hyderabad&id=4d423735333239313133
Hyderabad,"4 BHK Flat for Sale in Kompally, Hyderabad",₹3 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-4010-Sq-ft-Multistorey-Apartment-FOR-Sale-Kompally-in-Hyderabad&id=4d423730343731333833
Hyderabad,"4 BHK Flat for Sale in LB Nagar, NH 9, Hyderabad",₹1.73 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2491-Sq-ft-Multistorey-Apartment-FOR-Sale-LB-Nagar-in-Hyderabad&id=4d423732383433343531
Hyderabad,"4 BHK Flat for Sale in Kokapet, Outer Ring Road, Hyderabad",₹2.32 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2400-Sq-ft-Multistorey-Apartment-FOR-Sale-Kokapet-in-Hyderabad&id=4d423732333533353039
Hyderabad,4 BHK Villa for Sale in Yapral Hyderabad,₹1.33 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1739-Sq-ft-Villa-FOR-Sale-Yapral-in-Hyderabad&id=4d423730383931363033
Hyderabad,4 BHK Villa for Sale in Bacharam Hyderabad,₹2.49 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2700-Sq-ft-Villa-FOR-Sale-Bacharam-in-Hyderabad&id=4d423732393030383833
Hyderabad,"4 BHK Flat for Sale in Gundlapochampally, Outer Ring Road, Hyderabad",₹1.80 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3030-Sq-ft-Multistorey-Apartment-FOR-Sale-Gundlapochampally-in-Hyderabad&id=4d423731373938303539
Hyderabad,4 BHK Villa for Sale in Shamirpet Hyderabad,₹2.15 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-640-Sq-ft-Villa-FOR-Sale-Shamirpet-in-Hyderabad&id=4d423732343931333737
Hyderabad,"4 BHK Villa for Sale in Tellapur, Outer Ring Road Hyderabad",₹5.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3470-Sq-ft-Villa-FOR-Sale-Tellapur-in-Hyderabad&id=4d423638363036333039
Hyderabad,"4 BHK Flat for Sale in Rai Durg, Hyderabad",₹7.32 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-5425-Sq-ft-Multistorey-Apartment-FOR-Sale-Rai-Durg-in-Hyderabad&id=4d423638323234333537
Hyderabad,"4 BHK Villa for Sale in Tukkuguda, Srisailam Highway Hyderabad",₹3.78 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-4500-Sq-ft-Villa-FOR-Sale-Tukkuguda-in-Hyderabad&id=4d423731363135393633
Hyderabad,4 BHK Villa for Sale in Patancheruvu Hyderabad,₹2.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3900-Sq-ft-Villa-FOR-Sale-Patancheru-in-Hyderabad&id=4d423734323232343537
Hyderabad,"4 BHK Villa for Sale in Kollur, Outer Ring Road Hyderabad",₹4.27 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3888-Sq-ft-Villa-FOR-Sale-Kollur-in-Hyderabad&id=4d423735323639333333
Hyderabad,"4 BHK Flat for Sale in Financial District, Nanakram Guda, Hyderabad",₹4.78 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-4214-Sq-ft-Multistorey-Apartment-FOR-Sale-Financial-District-in-Hyderabad&id=4d423731333535383635
Hyderabad,"4 BHK Villa for Sale in Kismatpur, Outer Ring Road Hyderabad",₹6.22 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-4148-Sq-ft-Villa-FOR-Sale-Kismatpur-in-Hyderabad&id=4d423731313138393535
Hyderabad,"4 BHK Flat for Sale in Quthbullapur, NH 7, Hyderabad",₹1.20 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2115-Sq-ft-Multistorey-Apartment-FOR-Sale-Quthbullapur-in-Hyderabad&id=4d423734393630303837
Hyderabad,"4 BHK Flat for Sale in Manchirevula, Outer Ring Road, Hyderabad",₹5.29 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-5725-Sq-ft-Multistorey-Apartment-FOR-Sale-Manchirevula-in-Hyderabad&id=4d423734383833333935
Pune,"4 BHK Flat for Sale in Utopia CHS, Wanowrie, Pune",₹2.40 Cr,Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2400-Sq-ft-Multistorey-Apartment-FOR-Sale-Wanowrie-in-Pune&id=4d423734303531333637
Pune,4 BHK Villa for Sale in Sinhgad Road Pune,₹2.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1500-Sq-ft-Villa-FOR-Sale-Sinhgad-Road-in-Pune&id=4d423730323031383237
Pune,"4 BHK Villa for Sale in Kolte Patil Life Republic, Hinjawadi Pune",₹2.60 Cr,Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2250-Sq-ft-Villa-FOR-Sale-Hinjewadi-in-Pune&id=4d423731363039363633
Pune,"4 BHK Flat for Sale in Bhugaon, Bavdhan, Pune",₹2.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2107-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhugaon-in-Pune&id=4d423734303933383035
Pune,"4 BHK Flat for Sale in Pristine O2 World Part 1, Kharadi, Pune",₹2.28 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-1920-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423732333032373433
Pune,"4 BHK Flat for Sale in Goel Ganga Avanta, Magarpatta, Pune",₹2.35 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2400-Sq-ft-Multistorey-Apartment-FOR-Sale-Magarpatta-City-in-Pune&id=4d423733313136323731
Pune,"4 BHK Flat for Sale in Marvel Sangria, NIBM Road, Pune",₹4.10 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-6675-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune-r2&id=4d423731343338313533
Pune,"4 BHK Flat for Sale in Lodha Magnus, Hinjawadi, Pune",₹2.46 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2622-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423734373534353433
Pune,"4 BHK Flat for Sale in Viman Nagar, Pune",₹2.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1965-Sq-ft-Multistorey-Apartment-FOR-Sale-Viman-Nagar-in-Pune&id=4d423735373538333431
Pune,"4 BHK Flat for Sale in Eon Waterfront, Kharadi, Pune",₹3.50 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2950-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423732323332383633
Pune,"4 BHK Flat for Sale in The Latitude, NIBM Road, Pune",₹2.20 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3000-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423735333736343131
Pune,"4 BHK Flat for Sale in Verde Residence collection, Kalyani Nagar, Pune",₹10.90 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-5500-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalyani-Nagar-in-Pune&id=4d423733313739323633
Pune,"4 BHK Flat for Sale in Marvel Sangria, NIBM Road, Pune",₹3.15 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-3600-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423732313935313933
Pune,"4 BHK Flat for Sale in The Ornate, Baner, Pune",₹2.70 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1841-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423734373836303131
Pune,"4 BHK Flat for Sale in Abil Imperial Atria Tower 2, Baner, Pune",₹4.22 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3412-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423733333233303537
Pune,"4 BHK Flat for Sale in Godrej River Royale, Mahalunge, Pune",₹3.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-3944-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahalunge-in-Pune&id=4d423734343233363837
Pune,"4 BHK Flat for Sale in Majestique New Friends Society, Kothrud, Pune",₹3.61 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2488-Sq-ft-Multistorey-Apartment-FOR-Sale-Kothrud-in-Pune&id=4d423734323639303133
Pune,"4 BHK Flat for Sale in 24K Altura, Baner, Pune",₹2.38 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2345-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423638343435323835
Pune,"4 BHK Flat for Sale in Geras Island of Joy, Wagholi, Pune",₹2.19 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2259-Sq-ft-Multistorey-Apartment-FOR-Sale-Wagholi-in-Pune&id=4d423734343738323237
Pune,"4 BHK Flat for Sale in Mantra Magnus, Mundhwa, Pune",₹1.80 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2250-Sq-ft-Multistorey-Apartment-FOR-Sale-Mundhwa-in-Pune&id=4d423733313935383139
Pune,"4 BHK Flat for Sale in Geras Island of Joy, Ubale Nagar, Pune",₹1.42 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-1780-Sq-ft-Multistorey-Apartment-FOR-Sale-Ubale-Nagar-in-Pune&id=4d423735323030383531
Pune,"4 BHK Flat for Sale in Ace Atmosphere, Ravet, Pimpri Chinchwad, Pune",₹1.42 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1926-Sq-ft-Multistorey-Apartment-FOR-Sale-Ravet-in-Pune&id=4d423732373636323535
Pune,"4 BHK Flat for Sale in Nyati Esteban I, Undri, Pune",₹1.99 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2250-Sq-ft-Multistorey-Apartment-FOR-Sale-Undri-in-Pune&id=4d423735303832333637
Pune,"4 BHK Flat for Sale in Marvel Isola, NIBM Road, Pune",₹3.19 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-4950-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423735303733303831
Pune,"4 BHK Flat for Sale in Rohan Harita, Tathawade Pimpri Chinchwad, Pune",₹1.85 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2676-Sq-ft-Multistorey-Apartment-FOR-Sale-Tathawade-in-Pune&id=4d423733383839333535
Pune,"4 BHK Flat for Sale in One North, Magarpatta, Pune",₹6 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-4600-Sq-ft-Multistorey-Apartment-FOR-Sale-Magarpatta-City-in-Pune&id=4d423730383235333935
Pune,"4 BHK Flat for Sale in Venkatesh Skydale, Sinhgad Road, Pune",₹2.75 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-1473-Sq-ft-Multistorey-Apartment-FOR-Sale-Sinhgad-Road-in-Pune&id=4d423730363331363037
Pune,"4 BHK Flat for Sale in Highgardens by Paranjape Schemes, Bhugaon, Bavdhan, Pune",₹1.80 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2184-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhugaon-in-Pune&id=4d423735333237343833
Pune,"4 BHK Flat for Sale in The Canary, Balewadi, Pune",₹2.08 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-2218-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423735303438363933
Pune,"4 BHK Flat for Sale in Raheja Sterling, NIBM Road, Pune",₹1.45 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423734363035353037
Kozhikode,"5 BHK Flat for Sale in Thondayad, Kozhikode",₹2.25 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-2900-Sq-ft-Multistorey-Apartment-FOR-Sale-Thondayad-in-Kozhikode&id=4d423734373031353231
Kozhikode,5 BHK House for Sale in Kattangal Kozhikode,₹90 Lac,Furnished,https://www.magicbricks.com/propertyDetails/5-BHK-2864-Sq-ft-Residential-House-FOR-Sale-Kattangal-in-Kozhikode&id=4d423733343533333931
Kozhikode,5 BHK Villa for Sale in Palazhi Kozhikode,₹95 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-2500-Sq-ft-Villa-FOR-Sale-Palazhi-in-Kozhikode&id=4d423632333833323737
Kozhikode,5 BHK House for Sale in Velliparamba Kozhikode,₹50 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Velliparamba-in-Kozhikode&id=4d423735363838333935
Kozhikode,5 BHK Villa for Sale in Olavanna Kozhikode,₹70 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/5-BHK-4000-Sq-ft-Villa-FOR-Sale-Olavanna-in-Kozhikode&id=4d423731363131313133
Kozhikode,5 BHK House for Sale in Malaparamba Kozhikode,₹1 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/5-BHK-2300-Sq-ft-Residential-House-FOR-Sale-Malaparamba-in-Kozhikode&id=4d423734343437363731
Kozhikode,5 BHK House for Sale in Meenchanda Kozhikode,₹1.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-2700-Sq-ft-Residential-House-FOR-Sale-Meenchanda-in-Kozhikode&id=4d423631363732323233
Kozhikode,5 BHK House for Sale in Thottilpalam Kozhikode,₹1.15 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-73616-Sq-ft-Residential-House-FOR-Sale-Thottilpalam-in-Kozhikode&id=4d423730333930333131
Kozhikode,5 BHK House for Sale in Beypore Kozhikode,₹85 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-2800-Sq-ft-Residential-House-FOR-Sale-Beypore-in-Kozhikode&id=4d423734353836333535
Kozhikode,5 BHK House for Sale in Nadakkave Kozhikode,₹4.50 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/5-BHK-13-Cent-Residential-House-FOR-Sale-Nadakkave-in-Kozhikode&id=4d423538373832303939
Kozhikode,5 BHK House for Sale in Moozhikkal Kozhikode,Call for Price,N/A,https://www.magicbricks.com/propertyDetails/5-BHK-3730-Sq-ft-Residential-House-FOR-Sale-Moozhikkal-in-Kozhikode&id=4d423735343237363231
Kozhikode,5 BHK Villa for Sale in Pavangad Kozhikode,Call for Price,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-21-Cent-Villa-FOR-Sale-Pavangad-in-Kozhikode&id=4d423732383437333631
Kozhikode,5 BHK House for Sale in Chevayoor Kozhikode,₹3.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-2800-Sq-ft-Residential-House-FOR-Sale-Chevayoor-in-Kozhikode&id=4d423735323331313039
Kozhikode,5 BHK House for Sale in Kattangal Kozhikode,₹90 Lac,Furnished,https://www.magicbricks.com/propertyDetails/5-BHK-2864-Sq-ft-Residential-House-FOR-Sale-Kattangal-in-Kozhikode&id=4d423638343032363733
Kozhikode,5 BHK Villa for Sale in Olavanna Kozhikode,₹72 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/5-BHK-2000-Sq-ft-Villa-FOR-Sale-Olavanna-in-Kozhikode&id=4d423336373931373637
Kozhikode,"3 BHK Flat for Sale in Prestige Ocean Pearl, West Hill Kozhikode",₹1.09 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-West-Hill-in-Kozhikode&id=4d423732323234313737
Kozhikode,3 BHK House for Sale in Vellimadukunnu Kozhikode,₹2 Cr,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-3200-Sq-ft-Residential-House-FOR-Sale-Vellimadukunnu-in-Kozhikode&id=4d423734333239303931
Kozhikode,4 BHK Villa for Sale in Chevayoor Kozhikode,₹3 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2780-Sq-ft-Villa-FOR-Sale-Chevayoor-in-Kozhikode&id=4d423734303938353039
Kozhikode,4 BHK House for Sale in Kunduparampa Kozhikode,₹1.30 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2500-Sq-ft-Residential-House-FOR-Sale-in-Kozhikode&id=4d423735373635343833
Kozhikode,4 BHK House for Sale in Chevayoor Kozhikode,₹3 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2700-Sq-ft-Residential-House-FOR-Sale-Chevayoor-in-Kozhikode&id=4d423734313133323231
Kozhikode,3 BHK Villa for Sale in Moozhikkal Kozhikode,₹65 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Villa-FOR-Sale-Moozhikkal-in-Kozhikode&id=4d423733373038363733
Kozhikode,3 BHK House for Sale in Kottooli Kozhikode,₹1.65 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-6-Cent-Residential-House-FOR-Sale-Kottooli-in-Kozhikode&id=4d423732323732363337
Kozhikode,"2 BHK Flat for Sale in Hilite Residency, Thondayad Kozhikode",₹95 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/2-BHK-1224-Sq-ft-Multistorey-Apartment-FOR-Sale-Thondayad-in-Kozhikode&id=4d423633383838333233
Kozhikode,2 BHK Flat for Sale in Beypore Kozhikode,₹43.5 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Beypore-in-Kozhikode&id=4d423634353734363733
Kozhikode,"3 BHK Flat for Sale in Coxswain 23, Mananchira Kozhikode",₹3 Cr,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-2752-Sq-ft-Multistorey-Apartment-FOR-Sale-Mananchira-in-Kozhikode&id=4d423638363835373739
Kozhikode,3 BHK Flat for Sale in Skyline Petals Kozhikode,₹90 Lac,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1116-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kozhikode&id=4d423735373531373235
Kozhikode,3 BHK Flat for Sale in Pottammal Kozhikode,₹90 Lac,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1116-Sq-ft-Multistorey-Apartment-FOR-Sale-Pottammal-in-Kozhikode&id=4d423735373531373239
Kozhikode,"2 BHK Flat for Sale in TC One Skywalk, Palazhi Kozhikode",₹95 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/2-BHK-1362-Sq-ft-Multistorey-Apartment-FOR-Sale-Palazhi-in-Kozhikode&id=4d423735343430373039
Kozhikode,3 BHK House for Sale in Vengeri Kozhikode,₹94.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1760-Sq-ft-Residential-House-FOR-Sale-Vengeri-in-Kozhikode&id=4d423638333533333531
Kozhikode,3 BHK Villa for Sale in Perumanna Kozhikode,₹39 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Villa-FOR-Sale-Perumanna-in-Kozhikode&id=4d423730373831313937
Kozhikode,4 BHK Villa for Sale in Mavoor Kozhikode,₹39 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1500-Sq-ft-Villa-FOR-Sale-Mavoor-in-Kozhikode&id=4d423732313331343633
Kozhikode,4 BHK House for Sale in Koyilandy Kozhikode,₹50 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-2200-Sq-yrd-Residential-House-FOR-Sale-Koyilandy-in-Kozhikode&id=4d423733303639313335
Kozhikode,"3 BHK Flat for Sale in TC One Skywalk, Palazhi Kozhikode",₹1.28 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1801-Sq-ft-Multistorey-Apartment-FOR-Sale-Palazhi-in-Kozhikode&id=4d423735333632303133
Kozhikode,3 BHK Flat for Sale in Kottooli Kozhikode,₹55 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Kottooli-in-Kozhikode&id=4d423734373032303937
Kozhikode,3 BHK Flat for Sale in YMCA Road Kozhikode,₹2 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-YMCA-Road-in-Kozhikode&id=4d423734373031353033
Kozhikode,2 BHK Flat for Sale in Mavoor Road Junction Kozhikode,₹60 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Mavoor-Road-Junction-in-Kozhikode&id=4d423735333732313433
Kozhikode,4 BHK House for Sale in Nadakkave Kozhikode,₹1.75 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-6-Cent-Residential-House-FOR-Sale-Nadakkave-in-Kozhikode&id=4d423735323033393131
Kozhikode,2 BHK Flat for Sale in Pottammal Kozhikode,₹85 Lac,Furnished,https://www.magicbricks.com/propertyDetails/2-BHK-1318-Sq-ft-Multistorey-Apartment-FOR-Sale-Pottammal-in-Kozhikode&id=4d423735333733363235
Kozhikode,4 BHK House for Sale in Kunnamangalam Kozhikode,₹57 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/4-BHK-1950-Sq-ft-Residential-House-FOR-Sale-Kunnamangalam-in-Kozhikode&id=4d423734363832323433
Kozhikode,4 BHK House for Sale in Kunnamangalam Kozhikode,₹1.44 Cr,Furnished,https://www.magicbricks.com/propertyDetails/4-BHK-12-Cent-Residential-House-FOR-Sale-Kunnamangalam-in-Kozhikode&id=4d423735313830323131
Kochi,"5 BHK Villa for Sale in Kent Oakville, Vazhakkala Kochi",₹3.40 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-3265-Sq-ft-Villa-FOR-Sale-Vazhakkala-in-Kochi&id=4d423631373933373435
Kochi,"5 BHK Villa for Sale in Kent Oakville, Vazhakkala Kochi",₹3.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-3600-Sq-ft-Villa-FOR-Sale-Vazhakkala-in-Kochi&id=4d423733333037313735
Kochi,"5 BHK Flat for Sale in Chittoor Road, Kochi",₹2.75 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/5-BHK-4000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chittoor-Road-in-Kochi&id=4d423735303630323935
Kochi,5 BHK House for Sale in Kakkanad Kochi,₹3.10 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/5-BHK-4000-Sq-ft-Residential-House-FOR-Sale-Kakkanad-in-Kochi-r2&id=4d423732363335363239
